충전소ID,충전소명,충전소주소,위도,경도
2736,삼정그린빌아파트,대구광역시 달서구 두류동 486-2,35.8550364,128.5554168
2737,침산동화타운,대구광역시 북구 침산동 침산남로7길 50-21,35.893684,128.579627
2739,가좌마을1단지 양우아파트,경기도 고양시 일산서구 가좌동 1090,37.68492789,126.7172294
2740,동부센트레빌5차,경기도 용인시 수지구 신봉동 949,37.33101325,127.0666897
2741,로즈힐아파트,경상남도 양산시 주진동 182-1,35.39027843,129.1505863
2742,대원칸타빌멤버스,부산광역시 부산진구 양정동 525,35.17156832,129.0686001
2743,다온숲3단지아파트,대전광역시 서구 관저동 1584,36.292773,127.337996
2745,군산 나운신일아파트,전라북도 군산시 나운동 156-2,35.95889155,126.6979124
2746,광교에듀타운자이1단지,경기도 수원시 영통구 이의동 에듀타운로 35,37.285319,127.050693
2747,미사강변13단지,경기도 하남시 망월동 949,37.56870801,127.1886769
2748,삼산 한화 꿈에그린2단지,울산광역시 남구 삼산동 324-17,35.53569365,129.347702
2749,현진에버빌1차아파트,경상북도 경주시 황성동 1163,35.884235,129.221615
2750,헤르지아 하임,제주특별자치도 제주시 오라이동 1231-6,33.493183,126.513214
2751,수기마을힐스테이트3단지,경기도 김포시 고촌읍 신곡리 1248,37.600908,126.766713
2752,청주아름다운나날2차,충청북도 청주시 흥덕구 복대동 3033,36.63441716,127.4335627
2753,아이파크시티2단지,경기도 수원시 권선구 권선동 1361,37.243844,127.029147
2755,LH미사강변17,경기도 하남시 망월동 1044,37.56499345,127.1812782
2756,남양 아파트,전라남도 여수시 선원동 1256,34.77141241,127.6513098
2757,용산동서우방타운,대구광역시 달서구 용산동 장산로 20,35.854658,128.527912
2758,밀양삼문푸르지오아파트,경상남도 밀양시 삼문동 654,35.48023396,128.745623
2759,동보하이빌아파트,경상남도 창녕군 대지면 우포2로 1162,35.546399,128.484745
2760,청라우미린아파트,인천광역시 서구 경서동 974-6,37.528706,126.627792
2761,종암삼성래미안,서울특별시 성북구 종암동 80,37.601396,127.029801
2762,연동대림1차아파트,제주특별자치도 제주시 연동 1399,33.48051005,126.4885564
2763,금오9단지주공아파트,경기도 의정부시 신곡동 790,37.74790471,127.0800572
2764,중계우성3차아파트,서울특별시 노원구 중계동 덕릉로 613,37.652723,127.073245
2765,인왕산한신휴플러스,서울특별시 서대문구 홍제동 469,37.58525217,126.9473685
2766,금호베스트빌2단지아파트,경기도 용인시 수지구 상현동 832,37.30295836,127.0802365
2767,하당 금호2차아파트,전라남도 목포시 옥암동 965,34.80905276,126.4273818
2768,하양금락우방타운,경상북도 경산시 하양읍 대학로298길 19-3,35.912085,128.823918
2769,대실역e-편한세상,대구광역시 달성군 다사읍 죽곡1길 42,35.85509,128.462217
2770,진해시영아파트,경상남도 창원시 진해구 풍호동 75-1,35.13714063,128.7124245
2771,백송8단지선경코오롱아파트,경기도 고양시 일산동구 백석동 1139,37.65169783,126.79295
2772,동두천 휴먼시아 아파트,경기도 동두천시 생연동 831,37.89817335,127.0635061
2773,양주옥정7단지,경기도 양주시 옥정동 1027,37.82989894,127.09603
2775,강릉회산LH천년나무2단지,강원도 강릉시 회산동 604,37.741866,128.877643
2776,수락리버시티3단지,서울특별시 노원구 상계동 누원로 28,37.687134,127.05443
2777,성복자이1차아파트,경기도 용인시 수지구 성복동 758,37.31714639,127.0653358
2778,구영강변디아채,울산광역시 울주군 범서읍 구영리 856,35.57150437,129.2363337
2779,도안6단지센트럴시티,대전광역시 유성구 봉명동 1036,36.347779,127.342322
2780,가락마을20단지 호반베르디움아파트,세종특별자치시 고운동 1396,36.517115,127.240167
2781,동두천 송내주공3단지,경기도 동두천시 송내동 664-6,37.88559145,127.0509226
2782,양주덕정 8단지,경기도 양주시 고암동 584,37.83235107,127.0753362
2602,종촌공영주차장,세종특별자치시 종촌동 664,36.503891,127.249742
2603,아름공영주차장,세종특별자치시 아름동 1352,36.511573,127.247795
2604,동천체육관 주차장,울산광역시 중구 남외동 751-3,35.561684,129.351836
2605,벡스코 제2전시장 지하주차장,부산광역시 해운대구 우동 1413-4,35.16556026,129.1348009
2606,기후변화체험센터,경기도 용인시 처인구 남동 282,37.22231284,127.2228448
2617,관악동작 견인차량 보관소,서울특별시 관악구 신사로 7,37.48469688,126.9040653
2619,대불자유무역지역관리원 주차장,전라남도 영암군 삼호읍 나불리 611-11,34.77001756,126.4597597
2622,창동3차현대아파트,서울특별시 도봉구 창동 도봉로 428,37.659689,127.045917
2623,한강포스파크아파트,서울특별시 강동구 암사동 고덕로19길 30,37.556032,127.133941
2624,남서울힐스테이트아파트,서울특별시 금천구 시흥동 시흥대로 165,37.446617,126.90216
2625,신정마을성지아파트,경기도 용인시 수지구 풍덕천동 1021,37.32169434,127.0869343
2626,아름아이빌8차,제주특별자치도 제주시 도련1동 1750,33.50969068,126.591521
2627,감계힐스테이트3차,경상남도 창원시 의창구 북면 감계리 227-1,35.30320528,128.5885277
2628,단관청솔4차 아파트,강원도 원주시 단구동 1684-1,37.320141,127.953456
2629,현대프레미오아파트,경기도 용인시 수지구 상현동 168-1,37.30704018,127.0733851
2630,동일하이빌2차아파트,경기도 용인시 기흥구 언남동 496,37.29439698,127.1268901
2631,경남아너스빌2차,경기도 용인시 수지구 성복동 754,37.31536879,127.0608636
2632,구영코아루아파트,울산광역시 울주군 범서읍 구영리 401-2,35.56867609,129.2488627
2633,진로이스트타운,대구광역시 동구 효목동 55,35.884403,128.636937
2634,모종1차 한성필하우스 아파트,충청남도 아산시 모종동 617,36.785095,127.02083
2635,동산라인아파트,전라북도 익산시 금강동 923,35.929952,126.972136
2636,대우유로카운티,서울특별시 동작구 상도동 양녕로 287,37.50540126,126.9493141
2637,연원마을성원아파트,경기도 용인시 기흥구 보정동 694,37.30382259,127.1099054
2638,동두천월드메르디앙,경기도 동두천시 생연동 231,37.90504877,127.0645763
2639,송천쌍용1차아파트,전라북도 전주시 덕진구 송천동2가 541-2,35.862933,127.112551
2640,상계동아불암아파트,서울특별시 노원구 상계동 1285,37.666731,127.079439
2641,동부아파트,강원도 삼척시 교동 501-5,37.45598317,129.1655932
2642,자연앤꿈에그린6단지,경기도 파주시 문산읍 당동리 930,37.86057752,126.7759922
2643,퀸스타운동성아파트,인천광역시 서구 불로동 328,37.615677,126.688273
2644,영종한양수자인아파트,인천광역시 중구 중산동 1878-1,37.491276,126.553052
2645,호반베르디움 2단지,경기도 화성시 청계동 552,37.19821156,127.1184737
2646,롯데캐슬골드2단지아파트,울산광역시 남구 야음동 881,35.52097217,129.3166813
2647,한아름아파트,대전광역시 서구 월평동 222,36.363867,127.374875
2648,옥정센트럴파크 푸르지오아파트,경기도 양주시 옥정동 955,37.82587839,127.0873924
2649,대원효성,경기도 파주시 다율동 986,37.72856378,126.7194298
2650,구월 아시아드선수촌 1단지,인천광역시 남동구 구월동 1486,37.44651,126.711389
2652,양주덕정주공2단지 아파트 201동,경기도 양주시 고암동 121-2,37.83607912,127.0711595
2654,마곡수명산파크7단지,서울특별시 강서구 내발산동 수명로2가길 22,37.54766459,126.8219199
2655,양산2차e편한세상,경상남도 양산시 물금읍 범어리 2673-8,35.33482442,129.0165359
2657,양덕삼구트리니엔1차,경상북도 포항시 북구 양덕동 1463,36.083961,129.40008
2658,새샘마을3단지아파트,세종특별자치시 소담동 333-10,36.484661,127.295578
2660,전주태평sk뷰아파트,"전라북도 전주시 완산구 태평2길 22 (태평동, 태평SKVIEW아파트)",35.824205,127.140238
2661,신길뉴타운한화꿈에그린,서울특별시 영등포구 신길동 신길로 119,37.50351074,126.9097096
2662,신동아파트,울산광역시 북구 신천동 430-1,35.63560958,129.3476861
2663,복현명문세가2단지,대구광역시 북구 복현동 복현로 50,35.896978,128.624878
2664,도안7단지예미지아파트,대전광역시 유성구 봉명동 1037,36.347148,127.344861
2665,진주푸르지오1단지아파트,경상남도 진주시 금산면 덕의길 15,35.219277,128.146288
2666,율량제일풍경채,충청북도 청주시 청원구 율량동 2451,36.65888725,127.5103746
2667,대림 샹그레빌,서울특별시 성북구 하월곡동 224,37.596349,127.041207
2668,단원마을아파트,경기도 안산시 단원구 고잔동 714,37.30905187,126.8261603
2669,신봉엘지자이1차,경기도 용인시 수지구 신봉동 873,37.32627659,127.0782158
2670,메가센텀꿈에그린아파트,부산광역시 해운대구 반여동 1662,35.19806414,129.122012
2671,푸른마을10단지,경기도 고양시 덕양구 고양동 1121,37.71688981,126.9033563
2672,거모동 동보아파트,경기도 시흥시 거모동 612-1,37.357695,126.773365
2673,구월아시아드선수촌6단지,인천광역시 남동구 구월동 1524,37.44167,126.714172
2674,공릉비선아파트,서울특별시 노원구 공릉동 화랑로51길 78,37.625524,127.087995
2675,리첸시아방배,서울특별시 서초구 방배동 755-14,37.49727699,126.9857331
2676,신정뉴타운두산위브아파트,서울특별시 양천구 신월로20길 7,37.5129492,126.845414
2677,범지기8단지,세종특별자치시 아름동 1279,36.51392,127.249947
2678,샘터마을1단지,경기도 고양시 덕양구 행신동 973,37.61904386,126.8404775
2679,한화꿈에그린아파트,인천광역시 서구 경서동 856-1,37.538763,126.638476
2680,LH이노팰리스아파트,전라북도 전주시 덕진구 장동 1082,35.846109,127.060329
2682,중계건영3차아파트,"서울특별시 노원구 노원로22길 71 (중계동, 건영3차아파트)",37.648587,127.074654
2683,노원우성아파트,서울특별시 노원구 상계동 상계로7길 18,37.657759,127.065054
2684,송파파인타운5단지,서울특별시 송파구 장지동 충민로4길 5,37.47961536,127.1297192
2685,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,37.533875,127.147529
2686,매탄주공그린빌2단지,경기도 수원시 영통구 매탄동 매탄로126번길 66,37.260468,127.046618
2687,별내리슈빌아파트,경기도 남양주시 별내동 914,37.65838986,127.1203894
2688,청라힐데스하임,인천광역시 서구 연희동 802-1,37.528739,126.652907
2689,용마아파트,경상북도 안동시 남선면 샘들윗길 58,36.532988,128.797094
2690,한일써너스빌 아파트,서울특별시 중랑구 상봉동 81-5,37.597381,127.091548
2691,목동힐스테이트아파트,서울특별시 양천구 신정동 중앙로36길 15,37.5207747,126.8559473
2692,거제동푸르지오,부산광역시 연제구 거제동 1506,35.18734017,129.0706157
2693,효성해링턴플레이스아파트,경상북도 안동시 경북대로 438,36.567593,128.699435
2694,열매마을1단지삼부아파트,대전광역시 유성구 지족동 853,36.379406,127.317208
2695,가락마을3단지아파트,세종특별자치시 고운동 1708,36.506575,127.235929
2696,금빛마을현대아파트,경상남도 진주시 집현면 진산로 675,35.238201,128.090897
2697,별내신안인스빌아파트,경기도 남양주시 별내동 순화궁로 18,37.64826591,127.1136449
2698,별내 동익미라벨38단지아파트,경기도 남양주시 별내동 1058,37.64880846,127.1209137
2699,인천에스케이스카이뷰,인천광역시 미추홀구 용현동 664,37.449776,126.645018
2700,오천호반베르디움아파트,전라남도 순천시 오천동 950,34.93782626,127.4927821
2701,센트럴파크3단지아파트,대전광역시 중구 문화동 1-3,36.31868575,127.4125966
2702,쌍용예가아파트,대전광역시 중구 태평동 554,36.32347138,127.3969723
2703,서부신시가지아이파크,"전라북도 전주시 완산구 홍산로 390 (효자동3가, 서부신시가지아이파크아파트)",35.827386,127.107272
2704,상무2차호반리젠시빌,광주광역시 서구 유촌동 852,35.16372747,126.8582358
2705,장대푸르지오아파트,대전광역시 유성구 장대동 479,36.361142,127.332661
2706,백마역중앙하이츠빌1아파트,경기도 고양시 일산동구 풍동 417-2,37.65870766,126.8022554
2707,양주덕정주공2단지 아파트 212동,경기도 양주시 고암동 121-2,37.83606118,127.0710345
2708,미사강변센트럴자이,경기도 하남시 풍산동 480,37.55779901,127.1860763
2709,부민e-편한세상,부산광역시 서구 부민동3가 76,35.10437118,129.0165844
2710,한라비발디스튜디오422,부산광역시 부산진구 범천동 1000-24,35.14866296,129.0561968
2712,밀양삼문휴먼시아,경상남도 밀양시 삼문동 567,35.48037445,128.7503873
2713,별내우미린아파트,경기도 남양주시 별내동 별내3로 24,37.64405213,127.1181073
2714,송도웰카운티4단지아파트,인천광역시 연수구 송도동 9-5,37.382385,126.643916
2715,용암덕성그린아파트,충청북도 청주시 상당구 용암동 2085,36.60947715,127.5099141
2716,개신푸르지오아파트,충청북도 청주시 서원구 개신동 634,36.61942189,127.4470455
2717,서초더샵포레,서울특별시 서초구 내곡동 77,37.45392177,127.0643311
2718,동탄2차한화꿈에그린아파트,경기도 화성시 반송동 200,37.19192554,127.0724066
2719,거제삼정그린코아,부산광역시 연제구 거제동 1272,35.18899306,129.062899
2720,블루마시티 서희스타힐스 블루원 아파트,울산광역시 북구 산하동 969-1,35.63700556,129.4386888
2721,진건현대아파트,경기도 남양주시 진건읍 용정리 816-5,37.66094538,127.1755079
2723,호반베르디움 더센트럴1,전라북도 전주시 덕진구 장동 1074,35.84086387,127.0560521
2598,수원유통센터,경기도 수원시 권선구 구운동 218-1,37.282562,126.967714
2601,태안읍사무소 부설주차장,충청남도 태안군 태안읍 남문리 300-6,36.758208,126.296505
2450,용인실내체육관,경기도 용인시 처인구 마평동 703,37.23788696,127.2133051
2451,이동읍사무소,경기도 용인시 처인구 이동읍 송전리 750-3,37.14109755,127.1959484
2452,양지면사무소,경기도 용인시 처인구 양지면 양지리 701-9,37.23525575,127.2797769
2453,원삼면사무소,경기도 용인시 처인구 원삼면 고당리 88-1,37.16642524,127.3131015
2454,유림동주민센터,경기도 용인시 처인구 유방동 475-20,37.25257801,127.2115545
2455,용인자연휴양림,경기도 용인시 처인구 모현읍 초부리 산 22,37.31305716,127.2708886
2456,동부도서관,경기도 용인시 처인구 역북동 504-1,37.23361319,127.1903166
2457,동부동주민센터,경기도 용인시 처인구 마평동 533-8,37.23285547,127.2191565
2459,기흥구청,경기도 용인시 기흥구 구갈동 355,37.28021175,127.1147125
2460,신갈동주민센터,경기도 용인시 기흥구 신갈동 60-3,37.27258207,127.1067518
2461,영덕동주민센터,경기도 용인시 기흥구 영덕동 1208,37.27784394,127.0745489
2462,상현도서관,경기도 용인시 수지구 상현동 1129-2,37.29978667,127.0742378
2463,아르피아주차장,경기도 용인시 수지구 죽전동 1003-43,37.32875476,127.1058272
2471,화천민원센터,경상남도 창원시 의창구 북면 외감리 165-1,35.29961192,128.6027814
2472,포로수용소유적공원,경상남도 거제시 고현동 362,34.87559996,128.6246604
2473,거류체육공원 주차장,경상남도 고성군 거류면 신용리 888,34.983127,128.405541
2474,동의보감촌 주차장,경상남도 산청군 금서면 특리 1300-30,35.442317,127.830126
2475,산청실내체육관주차장,경상남도 산청군 금서면 매촌리 1,35.421968,127.872601
2476,자하곡매표소 주차장,경상남도 창녕군 창녕읍 말흘리 35,35.540175,128.507549
2477,창녕군 우포늪관리사무소 주차장,경상남도 창녕군 유어면 세진리 423,35.54259479,128.4166838
2478,최참판댁 소형 주차장,경상남도 하동군 악양면 평사리 378-9,35.151051,127.689676
2479,화개장터 주차장,경상남도 하동군 화개면 탑리 734-5,35.188769,127.625339
2482,수동공영주차장,경상남도 함양군 수동면 화산리 1186-4,35.52145614,127.7846325
2483,농업기술센터 주차장,경상남도 함양군 함양읍 이은리 67,35.50759186,127.7413973
2484,합천영상테마파크,경상남도 합천군 용주면 가호리 256-5,35.547921,128.072368
2485,안동버스터미널 공영주차장,경상북도 안동시 송현동 910-1,36.573801,128.676123
2486,하회마을,경상북도 안동시 풍천면 하회리 257,36.55031,128.52846
2487,목포유통센터,전라남도 목포시 석현동 247,34.81932128,126.4297243
2488,동부시장공영주차장,전라남도 목포시 용당동 1053-8,34.80457749,126.393387
2489,목포시청 민원주차장,전라남도 목포시 용당동 1188-2,34.81167768,126.3923031
2490,부주동 행정복지센터,전라남도 목포시 옥암동 1249,34.81047111,126.4476239
2491,신흥동 주민센터,전라남도 목포시 상동 959,34.79886788,126.4188993
2492,원형1공영주차장,전라남도 목포시 상동 1133,34.79806459,126.4302707
2493,원형2공영주차장,전라남도 목포시 상동 1130,34.79910443,126.4324467
2494,자동차등록사무소,전라남도 목포시 연산동 1236-10,34.81317787,126.3767097
2495,북항광장 공영주차장,전라남도 목포시 죽교동 620-72,34.802742,126.3686511
2496,금당공용주차장,전라남도 순천시 연향동 1513-1,34.94462537,127.5258267
2497,낙안읍성 주차장,전라남도 순천시 낙안면 평촌리 10-2,34.90351008,127.3438535
2498,드라마촬영장,전라남도 순천시 비례골길 24,34.958482,127.538166
2499,서면사무소,전라남도 순천시 서면 동산리 873,34.99474032,127.4884901
2500,순천만습지 주차장,전라남도 순천시 대대동 162-2,34.886206,127.507793
2501,연향도서관,전라남도 순천시 연향동 1379-1,34.94695882,127.5185178
2502,왕지수매골 주차장,전라남도 순천시 조례동 1808-10,34.9562844,127.5334795
2507,강남구청 공영주차장,서울특별시 강남구 삼성동 16-1,37.517705,127.046821
2508,헌릉로745길 노상주차장,서울특별시 강남구 율현동 101-13,37.47025669,127.1184619
2510,가로공원 공영주차장,서울특별시 양천구 신월동 263,37.53598736,126.8290441
2512,서울시립어린이병원,서울특별시 서초구 내곡동 6-7,37.45571764,127.0688536
2513,서울에너지공사 주차장,서울특별시 양천구 목동 900,37.5401156,126.8837631
2514,달성유통센터,대구광역시 달성군 화원읍 설화리 555,35.79960878,128.4870831
2515,경주화백컨벤션센터,경상북도 경주시 신평동 182,35.83863,129.28921
2516,불국사주차장,경상북도 경주시 진현동 50-2,35.785666,129.329694
2517,경주 예술의 전당,경상북도 경주시 황성동 988,35.86229459,129.2063226
2518,포항시청,"경상북도 포항시 남구 시청로 1 (대잠동, 포항시청)",36.019337,129.343133
2519,포항문화원,"경상북도 포항시 북구 새천년대로 909 (우현동, 포항문화원)",36.053396,129.361076
2520,연일읍사무소,"경상북도 포항시 납구 연일읍 철강로 10 (괴정리, 연일읍사무소, 연일읍보건지소)",35.992259,129.343992
2521,양덕 한마음 체육관,경상북도 포항시 북구 새천년대로 1460 (양덕동),36.07841,129.407284
2523,금산수삼센터주차장,충청남도 금산군 금산읍 중도리 22-1,36.09899971,127.4964148
2524,2생활권 환승주차장1(A),세종특별자치시 나성동 719,36.4810037,127.2612761
2525,2생활권 환승주차장2(B),세종특별자치시 나성동 778,36.48143146,127.2621496
2526,만리포 보건진료소 부설주차장,충청남도 태안군 소원면 모항리 1393,36.782634,126.143817
2528,홍성읍사무소 부설주차장,충청남도 홍성군 홍성읍 오관리 474-7,36.596892,126.663076
2529,금마면사무소 부설주차장,충청남도 홍성군 금마면 부평리 438-5,36.611808,126.73229
2530,구항면사무소 부설주차장,충청남도 홍성군 구항면 오봉리 735-1,36.58774471,126.6108474
2532,을숙도 공영주차장,부산광역시 사하구 하단동 1149-35,35.10930717,128.9461858
2533,부산문화회관,부산광역시 남구 대연동 848-4,35.12757897,129.0929746
2534,녹산산단 공영주차장,부산광역시 강서구 송정동 1759,35.08404871,128.8402306
2535,차량등록사업소(2개소),울산광역시 북구 진장동 286-2,35.57129451,129.3559998
2536,울산 남구청,울산광역시 남구 달동 1320-1,35.543727,129.330769
2539,서울 새활용플라자,서울특별시 성동구 자동차시장길 49,37.558589,127.058496
2540,노원구청,서울특별시 노원구 상계동 701-1,37.653754,127.056952
2541,마포중앙도서관,서울특별시 마포구 성산동 275-3,37.56378915,126.908449
2542,용산전자상가1 공영주차장,서울특별시 용산구 한강로3가 12,37.531767,126.965127
2543,서북병원,서울특별시 은평구 역촌동 산 31-1,37.60430826,126.9037142
2551,계양구청,인천광역시 계양구 계산동 1079-1,37.537318,126.73689
2552,부평국민체육센터,인천광역시 부평구 갈산동 166-14,37.518684,126.723367
2553,G-Tower(경제자유구역청),인천광역시 연수구 송도동 24-4,37.396513,126.633746
2554,인천테크노파크,인천광역시 연수구 송도동 7-50,37.382223,126.654023
2555,용유동사무소,인천광역시 중구 남북동 928-6,37.443996,126.402333
2556,동구청앞 공영주차장,인천광역시 동구 금곡동 55-5,37.473114,126.642987
2557,봉동읍사무소,전라북도 완주군 봉동읍 삼봉로 933,35.941694,127.165772
2558,삼례읍사무소,전라북도 완주군 삼례읍 삼례리 1691-2,35.913281,127.078473
2559,완주군청,전라북도 완주군 용진읍 지암로 61,35.905003,127.162328
2560,덕진구청,전라북도 전주시 덕진구 벚꽃로 55,35.829318,127.134903
2561,월명종합체육관,전라북도 군산시 사정동 152,35.96614971,126.7491888
2562,근대역사박물관,전라북도 군산시 장미동 1-67,35.990704,126.713861
2563,은파호수공원,전라북도 군산시 나운동 1223-5,35.955432,126.689087
2564,대야면주민센터,전라북도 군산시 대야면 지경리 731-11,35.946338,126.811237
2568,전북도청,"전라북도 전주시 완산구 효자로 225 (효자동3가, 전라북도청)",35.820462,127.110763
2569,전주자연생태관,"전라북도 전주시 완산구 바람쐬는길 21 (교동, 전주자연생태박물관)",35.811331,127.162974
2570,단양보건소,충청북도 단양군 단양읍 상진리 84,36.981588,128.350968
2571,도담삼봉,충청북도 단양군 매포읍 하괴리 84-1,37.001158,128.341919
2572,청원보건소,충청북도 청주시 청원구 오창읍 각리 639-1,36.710355,127.430964
2573,청주랜드,충청북도 청주시 상당구 명암동 70,36.649544,127.515195
2574,청원구청,충청북도 청주시 청원구 우암동 354-23,36.650882,127.486301
2575,보은군보건소,충청북도 보은군 보은읍 삼산리 170-2,36.486257,127.716157
2576,장안면사무소,충청북도 보은군 장안면 장안로 37,36.469593,127.789012
2577,이원면사무소,충청북도 옥천군 이원면 강청리 47-1,36.246048,127.619422
2578,군북면사무소,충청북도 옥천군 군북면 이백리 346-42,36.330058,127.534693
2579,맹동면사무소,충청북도 음성군 맹동면 쌍정리 137-9,36.929714,127.562492
2581,도안문화센타,충청북도 증평군 도안면 화성리 96-22,36.81439746,127.6134863
2583,덕산면사무소,충청북도 진천군 덕산읍 용몽리 637,36.913385,127.5094
2584,광혜원면사무소,충청북도 진천군 광혜원면 광혜원리 542-10,36.992765,127.435712
2585,충주종합스포츠타운,충청북도 충주시 호암동 967,36.95803,127.914111
2586,충청북도보건환경연구원,충청북도 청주시 흥덕구 오송읍 연제리 676,36.63567,127.322569
2587,청산면사무소,충청북도 옥천군 청산면 지전리 74-3,36.346048,127.79219
2588,칠성면사무소,충청북도 괴산군 칠성면 도정리 238-2,36.788082,127.863855
2589,음성체육관,충청북도 음성군 음성읍 읍내리 420-1,36.930412,127.685527
2590,증평종합스포츠센터,충청북도 증평군 증평읍 송산리 253,36.78728559,127.5729598
2591,충주실내체육관,충청북도 충주시 교현동 500,36.982011,127.936914
2592,매포읍사무소,충청북도 단양군 매포읍 평동리 277-2,37.03216976,128.3031028
2593,군서면사무소,충청북도 옥천군 군서면 동평리 587-1,36.279622,127.527063
2594,농다리,충청북도 진천군 문백면 구곡리 156-3,36.830006,127.489605
2433,녹색도시체험센터,강원도 강릉시 운정동 484,37.788754,128.906722
2434,교1동주민센터,강원도 강릉시 교동 1874-3,37.76554833,128.8745249
2435,허균허난설헌기념공원,강원도 강릉시 초당동 390,37.79114449,128.9100284
2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,37.75345,128.882694
2437,경포해수욕장,강원도 강릉시 안현동 868-2,37.802467,128.903439
2438,주문진해수욕장,강원도 강릉시 주문진읍 향호리 8-17,37.9101982,128.8178855
2439,교2동주민센터,강원도 강릉시 교동 723-5,37.76794191,128.8923834
2440,HAPPY700 평창시네마,강원도 평창군 용평면 장평리 374-2,37.589094,128.41683
2441,대관령면 관광안내소,강원도 평창군 대관령면 횡계리 376-10,37.67866,128.699797
2442,알펜시아리조트,강원도 평창군 대관령면 용산리 425,37.65831,128.671943
2443,용평리조트,강원도 평창군 대관령면 용산리 130,37.644172,128.676355
2444,정선군청,강원도 정선군 정선읍 봉양리 267,37.380487,128.661244
2445,파크로쉬(알파인경기장),강원도 정선군 북평면 숙암리 482,37.474902,128.611598
2446,강원랜드,강원도 정선군 사북읍 사북리 424,37.212817,128.822428
2432,대원칸타빌2차아파트,충청북도 청주시 청원구 주성동 1023,36.673121,127.494253
2429,답십리래미안위브1블럭,서울특별시 동대문구 답십리로 130,37.571654,127.054289
2430,답십리래미안위브2블럭,서울특별시 동대문구 답십리로 130,37.570246,127.052799
2340,별내아이파크1차,경기도 남양주시 별내동 854,37.66208696,127.1177879
2341,브라운스톤흥선,경기도 의정부시 가능동 224-191,37.74165136,127.0301465
2342,송산주공7단지아파트,경기도 의정부시 민락동 736-1,37.74065469,127.0882868
2344,후곡17단지태영아파트,경기도 고양시 일산서구 일산동 1087,37.67526447,126.7703608
2345,강동역 신동아 파밀리에,서울특별시 강동구 천호동 천호대로 1089,37.536822,127.133259
2346,강일리버파크10단지,서울특별시 강동구 강일동 고덕로97길 20,37.559002,127.18087
2347,한강극동아파트,서울특별시 송파구 풍납동 토성로 38-6,37.529071,127.11161
2348,개봉대상아파트,서울특별시 구로구 개봉동 477,37.48227983,126.8498977
2349,구로삼성래미안,서울특별시 구로구 구로동 256-1,37.48750664,126.8920287
2350,롯데캐슬엠파이어,서울특별시 영등포구 여의도동 의사당대로 127,37.52024136,126.9264086
2351,천왕연지타운1단지,서울특별시 구로구 오류동 오류로 30,37.48642952,126.8400162
2352,강서한강자이아파트,서울특별시 강서구 가양동 양천로55길 55,37.56647076,126.8481217
2353,마곡수명산파크1단지,서울특별시 강서구 내발산동 742,37.55356618,126.830534
2355,반포미도아파트,서울특별시 서초구 반포동 60-4,37.50115186,127.0086289
2356,방배1차 e편한세상,서울특별시 서초구 방배동 884-2,37.48724783,126.999014
2357,LH강남힐스테이트,서울특별시 강남구 자곡동 자곡로3길 21,37.471028,127.088781
2359,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,37.47265589,127.0958063
2360,삼성동현대아파트,서울특별시 강남구 삼성동 학동로64길 14,37.51676357,127.0446125
2361,청북한양수자인아파트,경기도 평택시 청북읍 옥길리 1150,37.023729,126.921015
2362,한빛아파트,경기도 평택시 비전동 876,36.99605127,127.1157653
2363,동편마을4단지,경기도 안양시 동안구 관양동 1669,37.40907327,126.9691405
2364,처인구코아루아파트,경기도 용인시 처인구 고림동 1002,37.258231,127.236971
2365,안성공도KCC스위첸,경기도 안성시 공도읍 만정리 877,37.00095572,127.1776314
2366,동탄2 하우스디더레이크,경기도 화성시 송동 693,37.17441306,127.1040372
2367,오산자이아파트,경기도 오산시 청호동 321,37.1308405,127.0809048
2368,제일오투그란데,경기도 화성시 향남읍 행정리 491,37.1285783,126.9223376
2369,더베일리하우스,경기도 광주시 오포읍 신현리 825-17,37.35357222,127.1488287
2371,교동마을쌍용,경기도 용인시 기흥구 마북동 621,37.3031583,127.1276366
2372,금화마을주공4단지,경기도 용인시 기흥구 상갈동 463,37.26263471,127.1101491
2373,도담마을우미이노스빌1차,경기도 용인시 수지구 죽전동 1261,37.32601259,127.1196896
2374,성동마을LG빌리지3차,경기도 용인시 수지구 성복동 726,37.3181875,127.0728064
2375,심곡마을광교힐스테이트,경기도 용인시 수지구 상현동 1099,37.30844102,127.0738202
2376,엘지빌리지 5차 A단지,경기도 용인시 수지구 신봉동 870,37.32641906,127.0725307
2377,화성파크드림아파트,경기도 용인시 기흥구 보라동 633,37.24860013,127.1121886
2378,공릉풍림아파트,서울특별시 노원구 공릉동 섬밭로 139,37.629093,127.067499
2379,방학금광포란재,서울특별시 도봉구 방학동 도봉로150바길 26,37.664732,127.045172
2380,창동2차현대아파트,서울특별시 도봉구 창동 도봉로136길 111,37.660905,127.04586
2381,상암월드컵파크3단지,서울특별시 마포구 상암동 월드컵로 338,37.573609,126.889656
2382,삼선 SK뷰 아파트,서울특별시 성북구 삼선동3가 116,37.58777,127.011914
2383,해모로아파트,서울특별시 강북구 번동 139,37.626598,127.037899
2384,산곡한신휴아파트,인천광역시 부평구 산곡동 222,37.498792,126.703205
2385,서창 서해그랑블,인천광역시 남동구 서창동 540,37.433686,126.748589
